,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
3412,1584853456,471348,1584853456,471371,1584853456,469597,0.0322265625,1584853456469597
3413,1584853456,570497,1584853456,570520,1584853456,569406,0.05078125,1584853456569406
3414,1584853456,671157,1584853456,671197,1584853456,669188,0.0751953125,1584853456669188
3415,1584853456,782343,1584853456,782367,1584853456,769597,0.0830078125,1584853456769597
3416,1584853456,871609,1584853456,871663,1584853456,869375,0.0830078125,1584853456869375
3417,1584853456,969581,1584853456,969605,1584853456,969190,0.0830078125,1584853456969190
3418,1584853457,70597,1584853457,70620,1584853457,69617,0.06640625,1584853457069617
3419,1584853457,170415,1584853457,170438,1584853457,169396,0.0615234375,1584853457169396
3420,1584853457,273026,1584853457,273162,1584853457,269255,0.0615234375,1584853457269255
3421,1584853457,370168,1584853457,370192,1584853457,369630,0.0615234375,1584853457369630
3422,1584853457,471006,1584853457,471079,1584853457,469403,0.0615234375,1584853457469403
3423,1584853457,569762,1584853457,569791,1584853457,569197,0.0537109375,1584853457569197
3424,1584853457,669990,1584853457,670013,1584853457,669619,0.05078125,1584853457669619
3425,1584853457,770466,1584853457,770507,1584853457,769393,0.0458984375,1584853457769393
3426,1584853457,871491,1584853457,871514,1584853457,869248,0.04296875,1584853457869248
3427,1584853458,57146,1584853458,57217,1584853458,9166,0.0244140625,1584853458009166
3428,1584853458,134723,1584853458,134746,1584853458,129611,0.0107421875,1584853458129611
3429,1584853458,231008,1584853458,231030,1584853458,229363,0.009765625,1584853458229363
3430,1584853458,331131,1584853458,331171,1584853458,329608,0.0146484375,1584853458329608
3431,1584853458,429728,1584853458,429753,1584853458,429605,0.015625,1584853458429605
3432,1584853458,530387,1584853458,530410,1584853458,529407,0.015625,1584853458529407
3433,1584853458,629818,1584853458,629912,1584853458,629631,0.0126953125,1584853458629631
3434,1584853458,729875,1584853458,729924,1584853458,729598,0.01171875,1584853458729598
3435,1584853458,830482,1584853458,830504,1584853458,829365,0.01171875,1584853458829365
3436,1584853458,930943,1584853458,930965,1584853458,929621,0.01171875,1584853458929621
3437,1584853459,34913,1584853459,34954,1584853459,29599,0.0107421875,1584853459029599
3438,1584853459,129437,1584853459,129458,1584853459,129360,0.0,1584853459129360
3439,1584853459,229546,1584853459,229571,1584853459,229395,-0.001953125,1584853459229395
3440,1584853459,329464,1584853459,329489,1584853459,329366,-0.00390625,1584853459329366
3441,1584853459,429335,1584853459,429355,1584853459,429218,-0.00390625,1584853459429218
3442,1584853459,530214,1584853459,530238,1584853459,529393,-0.00390625,1584853459529393
3443,1584853459,629758,1584853459,629778,1584853459,629375,-0.001953125,1584853459629375
3444,1584853459,729295,1584853459,729315,1584853459,729233,0.0107421875,1584853459729233
3445,1584853459,829507,1584853459,829531,1584853459,829390,0.0244140625,1584853459829390
3446,1584853459,929482,1584853459,929532,1584853459,929386,0.0244140625,1584853459929386
3447,1584853460,29306,1584853460,29345,1584853460,29165,0.025390625,1584853460029165
3448,1584853460,130192,1584853460,130258,1584853460,129635,0.025390625,1584853460129635
3449,1584853460,233927,1584853460,233950,1584853460,229378,0.025390625,1584853460229378
3450,1584853460,330474,1584853460,330496,1584853460,329174,0.025390625,1584853460329174
3451,1584853460,429471,1584853460,429495,1584853460,429393,0.0224609375,1584853460429393
3452,1584853460,529586,1584853460,529667,1584853460,529394,0.0205078125,1584853460529394
3453,1584853460,630361,1584853460,630384,1584853460,629198,0.01953125,1584853460629198
3454,1584853460,738374,1584853460,738413,1584853460,729406,0.017578125,1584853460729406
3455,1584853460,832982,1584853460,833004,1584853460,829378,0.0166015625,1584853460829378
3456,1584853460,933826,1584853460,933850,1584853460,929198,0.0166015625,1584853460929198
3457,1584853461,29769,1584853461,29792,1584853461,29637,0.0166015625,1584853461029637
3458,1584853461,129582,1584853461,129604,1584853461,129409,0.0166015625,1584853461129409
3459,1584853461,230502,1584853461,230525,1584853461,229190,0.0166015625,1584853461229190
3460,1584853461,342236,1584853461,342258,1584853461,329652,0.0166015625,1584853461329652
3461,1584853461,431030,1584853461,431395,1584853461,429395,0.0166015625,1584853461429395
3462,1584853461,534711,1584853461,534734,1584853461,529202,0.0166015625,1584853461529202
3463,1584853461,629796,1584853461,629820,1584853461,629413,0.0166015625,1584853461629413
3464,1584853461,730045,1584853461,730068,1584853461,729639,0.0146484375,1584853461729639
3465,1584853461,830518,1584853461,830542,1584853461,829260,0.013671875,1584853461829260
3466,1584853461,939782,1584853461,939822,1584853461,929425,0.0126953125,1584853461929425
3467,1584853462,31001,1584853462,31025,1584853462,29411,0.01171875,1584853462029411
3468,1584853462,133713,1584853462,133736,1584853462,129223,0.009765625,1584853462129223
3469,1584853462,231726,1584853462,231806,1584853462,229648,0.009765625,1584853462229648
3470,1584853462,329546,1584853462,329569,1584853462,329412,0.0068359375,1584853462329412
3471,1584853462,430373,1584853462,430412,1584853462,429230,0.0,1584853462429230
3472,1584853462,537737,1584853462,537775,1584853462,529666,-0.0068359375,1584853462529666
3473,1584853462,630559,1584853462,630648,1584853462,629420,-0.0068359375,1584853462629420
3474,1584853462,734619,1584853462,734645,1584853462,729231,-0.0078125,1584853462729231
3475,1584853462,829591,1584853462,829613,1584853462,829442,0.0,1584853462829442
3476,1584853462,929541,1584853462,929564,1584853462,929417,0.0185546875,1584853462929417
3477,1584853463,30579,1584853463,30601,1584853463,29206,0.03515625,1584853463029206
3478,1584853463,139841,1584853463,139882,1584853463,129668,0.0400390625,1584853463129668
3479,1584853463,230721,1584853463,230743,1584853463,229424,0.0498046875,1584853463229424
3480,1584853463,334324,1584853463,334347,1584853463,329247,0.0556640625,1584853463329247
3481,1584853463,429848,1584853463,429870,1584853463,429667,0.05859375,1584853463429667
3482,1584853463,529597,1584853463,529676,1584853463,529420,0.0595703125,1584853463529420
3483,1584853463,629403,1584853463,629484,1584853463,629209,0.0595703125,1584853463629209
3484,1584853463,730813,1584853463,730905,1584853463,729680,0.0595703125,1584853463729680
3485,1584853463,836655,1584853463,836678,1584853463,829413,0.0693359375,1584853463829413
3486,1584853463,929879,1584853463,929939,1584853463,929173,0.0908203125,1584853463929173
3487,1584853464,29996,1584853464,30020,1584853464,29434,0.1005859375,1584853464029434
3488,1584853464,129573,1584853464,129596,1584853464,129414,0.1015625,1584853464129414
3489,1584853464,229395,1584853464,229418,1584853464,229240,0.1015625,1584853464229240
3490,1584853464,331199,1584853464,331221,1584853464,329455,0.1015625,1584853464329455
3491,1584853464,432917,1584853464,432977,1584853464,429428,0.1015625,1584853464429428
3492,1584853464,541536,1584853464,541559,1584853464,529232,0.1015625,1584853464529232
3493,1584853464,630899,1584853464,630921,1584853464,629694,0.1015625,1584853464629694
3494,1584853464,730514,1584853464,730545,1584853464,729427,0.1015625,1584853464729427
3495,1584853464,829524,1584853464,829546,1584853464,829197,0.1015625,1584853464829197
3496,1584853464,929845,1584853464,929868,1584853464,929457,0.1015625,1584853464929457
3497,1584853465,29561,1584853465,29600,1584853465,29452,0.099609375,1584853465029452
3498,1584853465,130410,1584853465,130447,1584853465,129246,0.1005859375,1584853465129246
